Stand_GNN,SoilName,PctOfStand,Climate,BaselineSed,TrtIn2025,SedSpikeIn2025,TrtIn2045,SedSpikeIn2045
Stand_254_GNN_29436,Dinzer,,,,,,,
Stand_206_GNN_9057,Minkwell,,,,,,,
Stand_94_GNN_84053,Dinzer,,,,,,,
Stand_82_GNN_8048,Minkwell,,,,,,,
Stand_298_GNN_129875,Minkwell,,,,,,,
Stand_223_GNN_14528,Dinzer,,,,,,,
Stand_39_GNN_133889,Minkwell,,,,,,,
Stand_6_GNN_24817,Minkwell,,,,,,,
Stand_193_GNN_14345,Dinzer,,,,,,,
Stand_88_GNN_137000,Dinzer,,,,,,,
Stand_104_GNN_81141,Dinzer,,,,,,,
Stand_37_GNN_25053,Minkwell,,,,,,,
Stand_256_GNN_84053,Dinzer,,,,,,,
Stand_223_GNN_2331,Dinzer,,,,,,,
Stand_28_GNN_25253,Dinzer,,,,,,,
Stand_121_GNN_13239,Dinzer,,,,,,,
Stand_77_GNN_149460,Dinzer,,,,,,,
Stand_180_GNN_130578,Dinzer,,,,,,,
Stand_116_GNN_25120,Dinzer,,,,,,,
Stand_102_GNN_145522,Dinzer,,,,,,,
Stand_164_GNN_78828,Dinzer,,,,,,,
Stand_72_GNN_11955,Minkwell,,,,,,,
Stand_266_GNN_145522,Dinzer,,,,,,,
Stand_50_GNN_14347,Minkwell,,,,,,,
Stand_50_GNN_14346,Minkwell,,,,,,,
Stand_104_GNN_136333,Minkwell,,,,,,,
Stand_47_GNN_13334,Minkwell,,,,,,,
Stand_119_GNN_21178,Minkwell,,,,,,,
Stand_127_GNN_83057,Dinzer,,,,,,,
Stand_21_GNN_133151,Dinzer,,,,,,,
Stand_188_GNN_140722,Dinzer,,,,,,,
Stand_0_GNN_20760,Minkwell,,,,,,,
Stand_209_GNN_14012,Dinzer,,,,,,,
Stand_71_GNN_9024,Minkwell,,,,,,,
Stand_141_GNN_129921,Dinzer,,,,,,,
Stand_260_GNN_24981,Dinzer,,,,,,,
Stand_115_GNN_92825,Minkwell,,,,,,,
Stand_52_GNN_78626,Minkwell,,,,,,,
Stand_20_GNN_9157,Dinzer,,,,,,,
Stand_254_GNN_94182,Dinzer,,,,,,,
Stand_255_GNN_84088,Dinzer,,,,,,,
Stand_2_GNN_145720,Minkwell,,,,,,,
Stand_275_GNN_24361,Minkwell,,,,,,,
Stand_61_GNN_13359,Dinzer,,,,,,,
Stand_276_GNN_13272,Minkwell,,,,,,,
Stand_202_GNN_140949,Dinzer,,,,,,,
Stand_26_GNN_94203,Dinzer,,,,,,,
Stand_9_GNN_137367,Minkwell,,,,,,,
Stand_50_GNN_2932,Minkwell,,,,,,,
Stand_264_GNN_84053,Dinzer,,,,,,,
Stand_50_GNN_2931,Minkwell,,,,,,,
Stand_264_GNN_21178,Minkwell,,,,,,,
Stand_22_GNN_8867,Dinzer,,,,,,,
Stand_4_GNN_8994,Dinzer,,,,,,,
Stand_166_GNN_12107,Minkwell,,,,,,,
Stand_166_GNN_12109,Minkwell,,,,,,,
Stand_265_GNN_84053,Dinzer,,,,,,,
Stand_104_GNN_14452,Minkwell,,,,,,,
Stand_104_GNN_14451,Dinzer,,,,,,,
Stand_302_GNN_24403,Dinzer,,,,,,,
Stand_49_GNN_137492,Minkwell,,,,,,,
Stand_117_GNN_86143,Dinzer,,,,,,,
Stand_217_GNN_8686,Minkwell,,,,,,,
Stand_72_GNN_25120,Minkwell,,,,,,,
Stand_204_GNN_24981,Minkwell,,,,,,,
Stand_92_GNN_21148,Dinzer,,,,,,,
Stand_129_GNN_14528,Minkwell,,,,,,,
Stand_43_GNN_141180,Minkwell,,,,,,,
Stand_147_GNN_20760,Minkwell,,,,,,,
Stand_157_GNN_21178,Dinzer,,,,,,,
Stand_244_GNN_78787,Dinzer,,,,,,,
Stand_280_GNN_87589,Dinzer,,,,,,,
Stand_216_GNN_14451,Dinzer,,,,,,,
Stand_122_GNN_24981,Dinzer,,,,,,,
Stand_151_GNN_135336,Dinzer,,,,,,,
Stand_260_GNN_149299,Dinzer,,,,,,,
Stand_275_GNN_8191,Minkwell,,,,,,,
Stand_2_GNN_24402,Minkwell,,,,,,,
Stand_116_GNN_20674,Dinzer,,,,,,,
Stand_115_GNN_82600,Minkwell,,,,,,,
Stand_131_GNN_137492,Minkwell,,,,,,,
Stand_36_GNN_2932,Dinzer,,,,,,,
Stand_12_GNN_137444,Minkwell,,,,,,,
Stand_36_GNN_2931,Dinzer,,,,,,,
Stand_54_GNN_129875,Minkwell,,,,,,,
Stand_147_GNN_9024,Minkwell,,,,,,,
Stand_115_GNN_29511,Minkwell,,,,,,,
Stand_47_GNN_82600,Minkwell,,,,,,,
Stand_55_GNN_137526,Minkwell,,,,,,,
Stand_105_GNN_84334,Minkwell,,,,,,,
Stand_129_GNN_84334,Minkwell,,,,,,,
Stand_35_GNN_9024,Minkwell,,,,,,,
Stand_249_GNN_21437,Dinzer,,,,,,,
Stand_246_GNN_9024,Dinzer,,,,,,,
Stand_50_GNN_130881,Minkwell,,,,,,,
Stand_61_GNN_25120,Dinzer,,,,,,,
Stand_41_GNN_9024,Minkwell,,,,,,,
Stand_96_GNN_24817,Dinzer,,,,,,,
Stand_187_GNN_13091,Dinzer,,,,,,,
Stand_2_GNN_89425,Minkwell,,,,,,,
Stand_209_GNN_87958,Dinzer,,,,,,,
Stand_94_GNN_135147,Dinzer,,,,,,,
Stand_115_GNN_14292,Minkwell,,,,,,,
Stand_264_GNN_14234,Minkwell,,,,,,,
Stand_111_GNN_9024,Minkwell,,,,,,,
Stand_115_GNN_140973,Minkwell,,,,,,,
Stand_33_GNN_14346,Dinzer,,,,,,,
Stand_49_GNN_13032,Minkwell,,,,,,,
Stand_49_GNN_13033,Minkwell,,,,,,,
Stand_216_GNN_25088,Dinzer,,,,,,,
Stand_41_GNN_24619,Minkwell,,,,,,,
Stand_72_GNN_137000,Minkwell,,,,,,,
Stand_52_GNN_9123,Minkwell,,,,,,,
Stand_134_GNN_145213,Minkwell,,,,,,,
Stand_215_GNN_141226,Minkwell,,,,,,,
Stand_65_GNN_128648,Minkwell,,,,,,,
Stand_127_GNN_84053,Dinzer,,,,,,,
Stand_100_GNN_25120,Dinzer,,,,,,,
Stand_77_GNN_9024,Dinzer,,,,,,,
Stand_4_GNN_78787,Dinzer,,,,,,,
Stand_201_GNN_82600,Minkwell,,,,,,,
Stand_154_GNN_84088,Dinzer,,,,,,,
Stand_116_GNN_141226,Dinzer,,,,,,,
Stand_139_GNN_21178,Dinzer,,,,,,,
Stand_65_GNN_25120,Minkwell,,,,,,,
Stand_64_GNN_25052,Minkwell,,,,,,,
Stand_126_GNN_24981,Dinzer,,,,,,,
Stand_127_GNN_137444,Dinzer,,,,,,,
Stand_102_GNN_21209,Dinzer,,,,,,,
Stand_121_GNN_80679,Dinzer,,,,,,,
Stand_103_GNN_11891,Dinzer,,,,,,,
Stand_9_GNN_13733,Minkwell,,,,,,,
Stand_209_GNN_93088,Dinzer,,,,,,,
Stand_218_GNN_105669,Rock outcrop,,,,,,,
Stand_108_GNN_84328,Dinzer,,,,,,,
Stand_20_GNN_136333,Dinzer,,,,,,,
Stand_93_GNN_137444,Dinzer,,,,,,,
Stand_201_GNN_129875,Minkwell,,,,,,,
Stand_213_GNN_145350,Minkwell,,,,,,,
Stand_67_GNN_20740,Minkwell,,,,,,,
Stand_80_GNN_137417,Dinzer,,,,,,,
Stand_77_GNN_89425,Dinzer,,,,,,,
Stand_34_GNN_13091,Minkwell,,,,,,,
Stand_105_GNN_14451,Minkwell,,,,,,,
Stand_2_GNN_137268,Minkwell,,,,,,,
Stand_91_GNN_145200,Dinzer,,,,,,,
Stand_49_GNN_9057,Minkwell,,,,,,,
Stand_156_GNN_87958,Dinzer,,,,,,,
Stand_187_GNN_23471,Dinzer,,,,,,,
Stand_70_GNN_128648,Minkwell,,,,,,,
Stand_98_GNN_2928,Dinzer,,,,,,,
Stand_246_GNN_145522,Dinzer,,,,,,,
Stand_103_GNN_137000,Dinzer,,,,,,,
Stand_87_GNN_20888,Rock outcrop,,,,,,,
Stand_18_GNN_129921,Dinzer,,,,,,,
Stand_4_GNN_14345,Dinzer,,,,,,,
Stand_164_GNN_24481,Dinzer,,,,,,,
Stand_4_GNN_14346,Dinzer,,,,,,,
Stand_240_GNN_8707,Dinzer,,,,,,,
Stand_236_GNN_129921,Dinzer,,,,,,,
Stand_243_GNN_25172,Minkwell,,,,,,,
Stand_137_GNN_83057,Dinzer,,,,,,,
Stand_101_GNN_20806,Dinzer,,,,,,,
Stand_64_GNN_24981,Dinzer,,,,,,,
Stand_73_GNN_133889,Minkwell,,,,,,,
Stand_102_GNN_25052,Minkwell,,,,,,,
Stand_102_GNN_25053,Dinzer,,,,,,,
Stand_123_GNN_21112,Dinzer,,,,,,,
Stand_128_GNN_25150,Dinzer,,,,,,,
Stand_6_GNN_94115,Minkwell,,,,,,,
Stand_158_GNN_136257,Dinzer,,,,,,,
Stand_138_GNN_83057,Dinzer,,,,,,,
Stand_236_GNN_21148,Dinzer,,,,,,,
Stand_2_GNN_135799,Minkwell,,,,,,,
Stand_202_GNN_25150,Dinzer,,,,,,,
Stand_206_GNN_25120,Minkwell,,,,,,,
Stand_97_GNN_78643,Dinzer,,,,,,,
Stand_53_GNN_2882,Minkwell,,,,,,,
Stand_115_GNN_20588,Minkwell,,,,,,,
Stand_2_GNN_15668,Minkwell,,,,,,,
Stand_242_GNN_24845,Minkwell,,,,,,,
Stand_150_GNN_14453,Minkwell,,,,,,,
Stand_275_GNN_28980,Minkwell,,,,,,,
Stand_55_GNN_9024,Minkwell,,,,,,,
Stand_222_GNN_145350,Minkwell,,,,,,,
Stand_120_GNN_128648,Minkwell,,,,,,,
Stand_50_GNN_130578,Minkwell,,,,,,,
Stand_75_GNN_85910,Dinzer,,,,,,,
Stand_129_GNN_130578,Minkwell,,,,,,,
Stand_26_GNN_145522,Dinzer,,,,,,,
Stand_47_GNN_137472,Minkwell,,,,,,,
Stand_121_GNN_85910,Dinzer,,,,,,,
Stand_47_GNN_137471,Minkwell,,,,,,,
Stand_150_GNN_14452,Minkwell,,,,,,,
Stand_264_GNN_84328,Dinzer,,,,,,,
Stand_34_GNN_85910,Minkwell,,,,,,,
Stand_24_GNN_136495,Dinzer,,,,,,,
Stand_287_GNN_131215,Dinzer,,,,,,,
Stand_244_GNN_21148,Dinzer,,,,,,,
Stand_8_GNN_8734,Dinzer,,,,,,,
Stand_134_GNN_25172,Minkwell,,,,,,,
Stand_94_GNN_25119,Dinzer,,,,,,,
Stand_134_GNN_137472,Minkwell,,,,,,,
Stand_82_GNN_136333,Minkwell,,,,,,,
Stand_20_GNN_137526,Dinzer,,,,,,,
Stand_236_GNN_25119,Dinzer,,,,,,,
Stand_168_GNN_15054,Minkwell,,,,,,,
Stand_135_GNN_9123,Minkwell,,,,,,,
Stand_10_GNN_94203,Dinzer,,,,,,,
Stand_91_GNN_24237,Dinzer,,,,,,,
Stand_91_GNN_24236,Dinzer,,,,,,,
Stand_256_GNN_8734,Dinzer,,,,,,,
Stand_291_GNN_25306,Minkwell,,,,,,,
Stand_119_GNN_93760,Minkwell,,,,,,,
Stand_14_GNN_8601,Dinzer,,,,,,,
Stand_97_GNN_87589,Dinzer,,,,,,,
Stand_102_GNN_13575,Dinzer,,,,,,,
Stand_241_GNN_137256,Minkwell,,,,,,,
Stand_67_GNN_136333,Minkwell,,,,,,,
Stand_145_GNN_24817,Dinzer,,,,,,,
Stand_290_GNN_14234,Minkwell,,,,,,,
Stand_58_GNN_2331,Dinzer,,,,,,,
Stand_34_GNN_21177,Minkwell,,,,,,,
Stand_2_GNN_13363,Minkwell,,,,,,,
Stand_58_GNN_21112,Minkwell,,,,,,,
Stand_34_GNN_21178,Minkwell,,,,,,,
Stand_201_GNN_9024,Minkwell,,,,,,,
Stand_62_GNN_21178,Dinzer,,,,,,,
Stand_275_GNN_8711,Minkwell,,,,,,,
Stand_30_GNN_24463,Dinzer,,,,,,,
Stand_62_GNN_21177,Dinzer,,,,,,,
Stand_102_GNN_137471,Dinzer,,,,,,,
Stand_23_GNN_150017,Dinzer,,,,,,,
Stand_25_GNN_78828,Dinzer,,,,,,,
Stand_296_GNN_11893,Minkwell,,,,,,,
Stand_296_GNN_11892,Minkwell,,,,,,,
Stand_191_GNN_13505,Minkwell,,,,,,,
Stand_15_GNN_8533,Minkwell,,,,,,,
Stand_66_GNN_24845,Minkwell,,,,,,,
Stand_275_GNN_136199,Minkwell,,,,,,,
Stand_292_GNN_21178,Minkwell,,,,,,,
Stand_12_GNN_13334,Minkwell,,,,,,,
Stand_194_GNN_133913,Dinzer,,,,,,,
Stand_39_GNN_24203,Minkwell,,,,,,,
Stand_4_GNN_141046,Dinzer,,,,,,,
Stand_148_GNN_133652,Dinzer,,,,,,,
Stand_51_GNN_137268,Minkwell,,,,,,,
Stand_302_GNN_23446,Dinzer,,,,,,,
Stand_166_GNN_87684,Minkwell,,,,,,,
Stand_2_GNN_82945,Minkwell,,,,,,,
Stand_55_GNN_14452,Minkwell,,,,,,,
Stand_55_GNN_14453,Minkwell,,,,,,,
Stand_116_GNN_8959,Dinzer,,,,,,,
Stand_18_GNN_133151,Dinzer,,,,,,,
Stand_80_GNN_24218,Dinzer,,,,,,,
Stand_77_GNN_21177,Dinzer,,,,,,,
Stand_0_GNN_130578,Dinzer,,,,,,,
Stand_77_GNN_21178,Dinzer,,,,,,,
Stand_96_GNN_136898,Dinzer,,,,,,,
Stand_115_GNN_8105,Minkwell,,,,,,,
Stand_7_GNN_2642,Dinzer,,,,,,,
Stand_31_GNN_84329,Dinzer,,,,,,,
Stand_31_GNN_84328,Dinzer,,,,,,,
Stand_301_GNN_14453,Minkwell,,,,,,,
Stand_53_GNN_12107,Minkwell,,,,,,,
Stand_53_GNN_12109,Minkwell,,,,,,,
Stand_97_GNN_84053,Dinzer,,,,,,,
Stand_118_GNN_141226,Dinzer,,,,,,,
Stand_65_GNN_85910,Minkwell,,,,,,,
Stand_115_GNN_8243,Minkwell,,,,,,,
Stand_222_GNN_12554,Minkwell,,,,,,,
Stand_71_GNN_85910,Minkwell,,,,,,,
Stand_129_GNN_13091,Minkwell,,,,,,,
Stand_51_GNN_13333,Minkwell,,,,,,,
Stand_98_GNN_13122,Minkwell,,,,,,,
Stand_70_GNN_130881,Minkwell,,,,,,,
Stand_253_GNN_100761,Dinzer,,,,,,,
Stand_88_GNN_13091,Dinzer,,,,,,,
Stand_151_GNN_14452,Dinzer,,,,,,,
Stand_147_GNN_14347,Minkwell,,,,,,,
Stand_97_GNN_25150,Dinzer,,,,,,,
Stand_5_GNN_131381,Dinzer,,,,,,,
Stand_148_GNN_25090,Dinzer,,,,,,,
Stand_169_GNN_24337,Dinzer,,,,,,,
Stand_0_GNN_137492,Minkwell,,,,,,,
Stand_6_GNN_137444,Minkwell,,,,,,,
Stand_151_GNN_14234,Dinzer,,,,,,,
Stand_125_GNN_83057,Dinzer,,,,,,,
Stand_25_GNN_129921,Dinzer,,,,,,,
Stand_112_GNN_20806,Minkwell,,,,,,,
Stand_53_GNN_84291,Minkwell,,,,,,,
Stand_9_GNN_25306,Minkwell,,,,,,,
Stand_156_GNN_25119,Dinzer,,,,,,,
Stand_257_GNN_149512,Dinzer,,,,,,,
Stand_123_GNN_131215,Dinzer,,,,,,,
Stand_92_GNN_82721,Dinzer,,,,,,,
Stand_244_GNN_9895,Dinzer,,,,,,,
Stand_30_GNN_20760,Dinzer,,,,,,,
Stand_143_GNN_13122,Minkwell,,,,,,,
Stand_224_GNN_24337,Dinzer,,,,,,,
Stand_129_GNN_9024,Minkwell,,,,,,,
Stand_150_GNN_8959,Minkwell,,,,,,,
Stand_70_GNN_12833,Minkwell,,,,,,,
Stand_76_GNN_84053,Dinzer,,,,,,,
Stand_27_GNN_25052,Dinzer,,,,,,,
Stand_74_GNN_21307,Dinzer,,,,,,,
Stand_95_GNN_81109,Dinzer,,,,,,,
Stand_25_GNN_9895,Dinzer,,,,,,,
Stand_185_GNN_84053,Dinzer,,,,,,,
Stand_53_GNN_29378,Minkwell,,,,,,,
Stand_43_GNN_21112,Minkwell,,,,,,,
Stand_123_GNN_8959,Dinzer,,,,,,,
Stand_61_GNN_136333,Dinzer,,,,,,,
Stand_195_GNN_137472,Minkwell,,,,,,,
Stand_298_GNN_9024,Minkwell,,,,,,,
Stand_95_GNN_135147,Dinzer,,,,,,,
Stand_204_GNN_135336,Minkwell,,,,,,,
Stand_97_GNN_83057,Dinzer,,,,,,,
Stand_287_GNN_137000,Dinzer,,,,,,,
Stand_82_GNN_137417,Minkwell,,,,,,,
Stand_89_GNN_9024,Minkwell,,,,,,,
Stand_131_GNN_14528,Minkwell,,,,,,,
Stand_77_GNN_23722,Dinzer,,,,,,,
Stand_95_GNN_24642,Dinzer,,,,,,,
Stand_67_GNN_2331,Minkwell,,,,,,,
Stand_271_GNN_24558,Dinzer,,,,,,,
Stand_236_GNN_24437,Dinzer,,,,,,,
Stand_14_GNN_136495,Dinzer,,,,,,,
Stand_223_GNN_80679,Dinzer,,,,,,,
Stand_162_GNN_132244,Dinzer,,,,,,,
Stand_227_GNN_94106,Dinzer,,,,,,,
Stand_68_GNN_145350,Minkwell,,,,,,,
Stand_26_GNN_78788,Dinzer,,,,,,,
Stand_91_GNN_25088,Dinzer,,,,,,,
Stand_26_GNN_78787,Dinzer,,,,,,,
Stand_37_GNN_2931,Minkwell,,,,,,,
Stand_215_GNN_25151,Minkwell,,,,,,,
Stand_175_GNN_29475,Dinzer,,,,,,,
Stand_276_GNN_80283,Minkwell,,,,,,,
Stand_104_GNN_137000,Dinzer,,,,,,,
Stand_108_GNN_83057,Minkwell,,,,,,,
Stand_80_GNN_14346,Dinzer,,,,,,,
Stand_80_GNN_14347,Dinzer,,,,,,,
Stand_2_GNN_24845,Minkwell,,,,,,,
Stand_284_GNN_140916,Minkwell,,,,,,,
Stand_289_GNN_21178,Minkwell,,,,,,,
Stand_118_GNN_14451,Dinzer,,,,,,,
Stand_154_GNN_83057,Dinzer,,,,,,,
Stand_144_GNN_2331,Minkwell,,,,,,,
Stand_4_GNN_21437,Dinzer,,,,,,,
Stand_10_GNN_25253,Dinzer,,,,,,,
Stand_116_GNN_13239,Dinzer,,,,,,,
Stand_291_GNN_14234,Minkwell,,,,,,,
Stand_150_GNN_21178,Minkwell,,,,,,,
Stand_34_GNN_25253,Dinzer,,,,,,,
Stand_18_GNN_8994,Dinzer,,,,,,,
Stand_100_GNN_81141,Dinzer,,,,,,,
Stand_284_GNN_137471,Minkwell,,,,,,,
Stand_137_GNN_137492,Dinzer,,,,,,,
Stand_16_GNN_129875,Minkwell,,,,,,,
Stand_94_GNN_137444,Dinzer,,,,,,,
Stand_256_GNN_79065,Dinzer,,,,,,,
Stand_284_GNN_25052,Minkwell,,,,,,,
Stand_69_GNN_14452,Minkwell,,,,,,,
Stand_96_GNN_25053,Dinzer,,,,,,,
Stand_4_GNN_137491,Dinzer,,,,,,,
Stand_241_GNN_25150,Minkwell,,,,,,,
Stand_72_GNN_137268,Minkwell,,,,,,,
Stand_167_GNN_92840,Minkwell,,,,,,,
Stand_290_GNN_141180,Minkwell,,,,,,,
Stand_19_GNN_78643,Dinzer,,,,,,,
Stand_31_GNN_14525,Dinzer,,,,,,,
Stand_99_GNN_24981,Minkwell,,,,,,,
Stand_6_GNN_24203,Minkwell,,,,,,,
Stand_103_GNN_25172,Dinzer,,,,,,,
Stand_80_GNN_84053,Dinzer,,,,,,,
Stand_296_GNN_137492,Minkwell,,,,,,,
Stand_140_GNN_25119,Rock outcrop,,,,,,,
Stand_23_GNN_87958,Dinzer,,,,,,,
Stand_4_GNN_149460,Dinzer,,,,,,,
Stand_94_GNN_24337,Dinzer,,,,,,,
Stand_33_GNN_84088,Dinzer,,,,,,,
Stand_54_GNN_24845,Minkwell,,,,,,,
Stand_5_GNN_78828,Dinzer,,,,,,,
Stand_147_GNN_137471,Minkwell,,,,,,,
Stand_160_GNN_150017,Dinzer,,,,,,,
Stand_286_GNN_14408,Minkwell,,,,,,,
Stand_107_GNN_137471,Minkwell,,,,,,,
Stand_9_GNN_17057,Minkwell,,,,,,,
Stand_301_GNN_9024,Minkwell,,,,,,,
Stand_294_GNN_24563,Minkwell,,,,,,,
Stand_126_GNN_25150,Dinzer,,,,,,,
Stand_50_GNN_24360,Minkwell,,,,,,,
Stand_273_GNN_14293,Minkwell,,,,,,,
Stand_43_GNN_20740,Minkwell,,,,,,,
Stand_22_GNN_13970,Dinzer,,,,,,,
Stand_214_GNN_137444,Dinzer,,,,,,,
Stand_27_GNN_24481,Dinzer,,,,,,,
Stand_44_GNN_137268,Minkwell,,,,,,,
Stand_93_GNN_135147,Dinzer,,,,,,,
Stand_223_GNN_130578,Dinzer,,,,,,,
Stand_2_GNN_131283,Minkwell,,,,,,,
Stand_147_GNN_137000,Minkwell,,,,,,,
Stand_14_GNN_131381,Dinzer,,,,,,,
Stand_104_GNN_9057,Dinzer,,,,,,,
Stand_99_GNN_25120,Minkwell,,,,,,,
Stand_67_GNN_12554,Minkwell,,,,,,,
Stand_296_GNN_129875,Minkwell,,,,,,,
Stand_4_GNN_84088,Dinzer,,,,,,,
Stand_0_GNN_137268,Minkwell,,,,,,,
Stand_2_GNN_13424,Minkwell,,,,,,,
Stand_112_GNN_137255,Minkwell,,,,,,,
Stand_82_GNN_21112,Minkwell,,,,,,,
Stand_42_GNN_88932,Minkwell,,,,,,,
Stand_28_GNN_136960,Dinzer,,,,,,,
Stand_149_GNN_137444,Minkwell,,,,,,,
Stand_200_GNN_25172,Minkwell,,,,,,,
Stand_46_GNN_24402,Minkwell,,,,,,,
Stand_277_GNN_14452,Dinzer,,,,,,,
Stand_159_GNN_78788,Rock outcrop,,,,,,,
Stand_66_GNN_20646,Minkwell,,,,,,,
Stand_159_GNN_78787,Rock outcrop,,,,,,,
Stand_209_GNN_24437,Dinzer,,,,,,,
Stand_171_GNN_78787,Dinzer,,,,,,,
Stand_122_GNN_130631,Dinzer,,,,,,,
Stand_22_GNN_2642,Dinzer,,,,,,,
Stand_19_GNN_81439,Dinzer,,,,,,,
Stand_222_GNN_13651,Minkwell,,,,,,,
Stand_144_GNN_128648,Minkwell,,,,,,,
Stand_0_GNN_137000,Dinzer,,,,,,,
Stand_229_GNN_136333,Minkwell,,,,,,,
Stand_209_GNN_8661,Dinzer,,,,,,,
Stand_227_GNN_13091,Dinzer,,,,,,,
Stand_98_GNN_137471,Dinzer,,,,,,,
Stand_218_GNN_84088,Rock outcrop,,,,,,,
Stand_169_GNN_21307,Dinzer,,,,,,,
Stand_18_GNN_24463,Dinzer,,,,,,,
Stand_112_GNN_8685,Minkwell,,,,,,,
Stand_68_GNN_84291,Minkwell,,,,,,,
Stand_95_GNN_24259,Dinzer,,,,,,,
Stand_208_GNN_14234,Minkwell,,,,,,,
Stand_217_GNN_14293,Minkwell,,,,,,,
Stand_94_GNN_133913,Dinzer,,,,,,,
Stand_25_GNN_150017,Dinzer,,,,,,,
Stand_67_GNN_15054,Minkwell,,,,,,,
Stand_209_GNN_149512,Dinzer,,,,,,,
Stand_136_GNN_8534,Minkwell,,,,,,,
Stand_200_GNN_128648,Minkwell,,,,,,,
Stand_220_GNN_137492,Minkwell,,,,,,,
Stand_147_GNN_13575,Minkwell,,,,,,,
Stand_132_GNN_84053,Dinzer,,,,,,,
Stand_72_GNN_14019,Minkwell,,,,,,,
Stand_206_GNN_137471,Minkwell,,,,,,,
Stand_2_GNN_92837,Minkwell,,,,,,,
Stand_138_GNN_25088,Dinzer,,,,,,,
Stand_23_GNN_84328,Dinzer,,,,,,,
Stand_101_GNN_20824,Dinzer,,,,,,,
Stand_7_GNN_26661,Dinzer,,,,,,,
Stand_2_GNN_8172,Minkwell,,,,,,,
Stand_165_GNN_24845,Minkwell,,,,,,,
Stand_129_GNN_130631,Minkwell,,,,,,,
Stand_31_GNN_84053,Dinzer,,,,,,,
Stand_74_GNN_21112,Dinzer,,,,,,,
Stand_47_GNN_25053,Minkwell,,,,,,,
Stand_8_GNN_84328,Dinzer,,,,,,,
Stand_106_GNN_9024,Minkwell,,,,,,,
Stand_14_GNN_133529,Dinzer,,,,,,,
Stand_29_GNN_25088,Dinzer,,,,,,,
Stand_158_GNN_137000,Dinzer,,,,,,,
Stand_80_GNN_25119,Dinzer,,,,,,,
Stand_102_GNN_25253,Dinzer,,,,,,,
Stand_216_GNN_130578,Dinzer,,,,,,,
Stand_47_GNN_137417,Minkwell,,,,,,,
Stand_214_GNN_85910,Minkwell,,,,,,,
Stand_101_GNN_13651,Dinzer,,,,,,,
Stand_37_GNN_9057,Minkwell,,,,,,,
Stand_95_GNN_13239,Dinzer,,,,,,,
Stand_91_GNN_24218,Dinzer,,,,,,,
Stand_11_GNN_137471,Minkwell,,,,,,,
Stand_209_GNN_141046,Dinzer,,,,,,,
Stand_11_GNN_137472,Minkwell,,,,,,,
Stand_124_GNN_21178,Minkwell,,,,,,,
Stand_295_GNN_21178,Minkwell,,,,,,,
Stand_66_GNN_14019,Minkwell,,,,,,,
Stand_9_GNN_137445,Minkwell,,,,,,,
Stand_58_GNN_21178,Minkwell,,,,,,,
Stand_49_GNN_82600,Minkwell,,,,,,,
Stand_2_GNN_20824,Minkwell,,,,,,,
Stand_10_GNN_24641,Dinzer,,,,,,,
Stand_300_GNN_83057,Minkwell,,,,,,,
Stand_266_GNN_129921,Rock outcrop,,,,,,,
Stand_141_GNN_9895,Dinzer,,,,,,,
Stand_214_GNN_21209,Dinzer,,,,,,,
Stand_295_GNN_20806,Minkwell,,,,,,,
Stand_35_GNN_13122,Minkwell,,,,,,,
Stand_87_GNN_8734,Rock outcrop,,,,,,,
Stand_104_GNN_137492,Dinzer,,,,,,,
Stand_4_GNN_15235,Dinzer,,,,,,,
Stand_264_GNN_25253,Dinzer,,,,,,,
Stand_240_GNN_87958,Dinzer,,,,,,,
Stand_122_GNN_25336,Minkwell,,,,,,,
Stand_0_GNN_129875,Minkwell,,,,,,,
Stand_292_GNN_9024,Minkwell,,,,,,,
Stand_125_GNN_84328,Rock outcrop,,,,,,,
Stand_101_GNN_141180,Dinzer,,,,,,,
Stand_275_GNN_144854,Minkwell,,,,,,,
Stand_39_GNN_24403,Minkwell,,,,,,,
Stand_134_GNN_25151,Minkwell,,,,,,,
Stand_91_GNN_140868,Dinzer,,,,,,,
Stand_137_GNN_24218,Dinzer,,,,,,,
Stand_31_GNN_83057,Dinzer,,,,,,,
Stand_71_GNN_2929,Minkwell,,,,,,,
Stand_5_GNN_94203,Dinzer,,,,,,,
Stand_213_GNN_24617,Minkwell,,,,,,,
Stand_213_GNN_24619,Minkwell,,,,,,,
Stand_64_GNN_11892,Minkwell,,,,,,,
Stand_241_GNN_29476,Minkwell,,,,,,,
Stand_70_GNN_8959,Minkwell,,,,,,,
Stand_84_GNN_78788,Dinzer,,,,,,,
Stand_115_GNN_93760,Minkwell,,,,,,,
Stand_221_GNN_13239,Minkwell,,,,,,,
Stand_47_GNN_14234,Minkwell,,,,,,,
Stand_84_GNN_78787,Dinzer,,,,,,,
Stand_82_GNN_14498,Minkwell,,,,,,,
Stand_10_GNN_25119,Dinzer,,,,,,,
Stand_52_GNN_25306,Minkwell,,,,,,,
Stand_216_GNN_84053,Dinzer,,,,,,,
Stand_7_GNN_137469,Dinzer,,,,,,,
Stand_95_GNN_137444,Dinzer,,,,,,,
Stand_61_GNN_21148,Dinzer,,,,,,,
Stand_114_GNN_137268,Minkwell,,,,,,,
Stand_277_GNN_145522,Dinzer,,,,,,,
Stand_57_GNN_141180,Minkwell,,,,,,,
Stand_12_GNN_128648,Minkwell,,,,,,,
Stand_96_GNN_84049,Dinzer,,,,,,,
